order_id,Distance_Rider_from_Store,travel_time_to_store,Distance_to_Customer,travel_time_to_customer,order_status,delivery_status,distance_category,Date
2299826,1.34,0,2.25,0,Cancelled,Unknown,Short Distance,31/12/2024
2299827,1.35,0,1.73,8,Completed,On Time,Short Distance,Null
2299829,4.46,0,5.82,34,Completed,On Time,Long Distance,31/12/2024
2299830,5.84,60,7.32,29,Completed,Late,Long Distance,Null
2299831,3.53,0,6.09,50,Completed,On Time,Long Distance,31/12/2024
2299832,9.22,7,13.01,62,Completed,Late,Long Distance,31/12/2024
2299834,0.76,2,1.91,7,Completed,Late,Short Distance,31/12/2024
2299839,1.35,0,2.29,28,Completed,On Time,Short Distance,31/12/2024
2299840,1.05,0,1.58,17,Completed,Early,Short Distance,31/12/2024
2299841,1.96,1,5.77,24,Completed,On Time,Long Distance,31/12/2024
2299842,7.49,0,9.88,62,Completed,Late,Long Distance,31/12/2024
2299843,0.76,1,2.19,9,Completed,On Time,Short Distance,31/12/2024
2299844,1.06,0,1.47,4,Completed,On Time,Short Distance,31/12/2024
2299845,1.36,16,3.44,15,Completed,On Time,Short Distance,31/12/2024
2299847,3.56,19,6.9,35,Completed,On Time,Long Distance,31/12/2024
2299849,5.36,20,7.81,30,Completed,On Time,Long Distance,31/12/2024
2299850,1.9,0,3.7,28,Completed,Early,Short Distance,31/12/2024
2299851,1.45,63,2.9,22,Completed,On Time,Short Distance,31/12/2024
2299852,2.67,0,3.29,0,Cancelled,Unknown,Short Distance,31/12/2024
2299853,1.56,0,2.08,17,Completed,On Time,Short Distance,31/12/2024
2299854,1.13,0,3.84,27,Completed,Late,Short Distance,31/12/2024
2299855,3.95,0,5.09,11,Completed,On Time,Long Distance,Null
2299856,4.12,0,8.71,40,Completed,On Time,Long Distance,31/12/2024
2299857,0.72,0,1.33,3,Completed,On Time,Short Distance,31/12/2024
2299860,1.15,0,3.78,10,Completed,On Time,Short Distance,31/12/2024
2299861,7,0,9.98,47,Completed,Late,Long Distance,31/12/2024
2299863,1.58,0,2.25,12,Completed,On Time,Short Distance,03/01/2025
2299864,3.05,0,6.28,46,Completed,On Time,Long Distance,31/12/2024
2299865,1.98,0,3.01,33,Completed,Early,Short Distance,31/12/2024
2299866,0.74,0,1.23,8,Completed,On Time,Short Distance,31/12/2024
2299869,1.58,0,2.7,36,Completed,Late,Short Distance,31/12/2024
2299871,0.87,0,1.81,24,Completed,Late,Short Distance,31/12/2024
2299872,6.19,0,10.71,48,Completed,Late,Long Distance,31/12/2024
2299873,3.17,0,5.29,0,Completed,On Time,Long Distance,31/12/2024
2299874,4.54,6,6.85,66,Completed,Late,Long Distance,31/12/2024
2299875,7,0,8.38,58,Completed,Late,Long Distance,31/12/2024
2299877,3.15,121,5.03,4,Completed,Late,Long Distance,Null
2299879,3.44,0,7.66,0,Cancelled,Unknown,Long Distance,31/12/2024
2299880,3.44,0,7.66,26,Completed,On Time,Long Distance,31/12/2024
2299881,4.66,0,7.71,32,Completed,Late,Long Distance,31/12/2024
2299882,1.17,15,1.51,6,Completed,On Time,Short Distance,Null
2299883,4.04,0,6.41,44,Completed,Late,Long Distance,31/12/2024
2299885,1.91,0,3.42,5,Completed,On Time,Short Distance,31/12/2024
2299886,1.89,0,4.63,22,Completed,Late,Short Distance,31/12/2024
2299887,4.22,2,5.78,30,Completed,On Time,Long Distance,31/12/2024
2299888,1.65,0,3.69,12,Completed,On Time,Short Distance,31/12/2024
2299890,5.56,0,6.87,23,Completed,Early,Long Distance,31/12/2024
2299892,1.11,0,2.2,7,Completed,Late,Short Distance,31/12/2024
2299894,3.97,0,5.54,43,Completed,Early,Long Distance,31/12/2024
2299896,2.48,17,4.22,12,Completed,On Time,Short Distance,31/12/2024
2299897,1.18,5,1.82,7,Completed,On Time,Short Distance,31/12/2024
2299898,0.99,91,1.45,16,Completed,Early,Short Distance,31/12/2024
2299899,4.92,0,9.54,24,Completed,Late,Long Distance,31/12/2024
2299901,3.1,0,6.06,29,Completed,On Time,Long Distance,31/12/2024
2299902,0.62,5,1.08,5,Completed,On Time,Short Distance,31/12/2024
2299905,6.16,0,8.7,26,Completed,On Time,Long Distance,31/12/2024
2299906,1.02,0,1.2,0,Cancelled,Unknown,Short Distance,31/12/2024
2299907,1.82,0,3,17,Completed,Late,Short Distance,31/12/2024
2299908,9.86,0,12.59,0,Completed,Late,Long Distance,31/12/2024
2299909,0,0,0,0,Completed,Unknown,Short Distance,Null
2299910,0.72,0,1.25,11,Completed,On Time,Short Distance,31/12/2024
2299911,4.64,0,6.08,46,Completed,On Time,Long Distance,Null
2299912,1.96,0,3.56,30,Completed,Late,Short Distance,Null
2299913,2.95,0,6.35,38,Completed,Late,Long Distance,31/12/2024
2299914,2.22,0,3.92,0,Cancelled,Unknown,Short Distance,31/12/2024
2299916,7,0,8.75,60,Completed,Early,Long Distance,31/12/2024
2299919,6.43,38,9.37,17,Completed,On Time,Long Distance,31/12/2024
2299921,2.7,22,3.8,40,Completed,On Time,Short Distance,Null
2299923,0.52,0,0.76,6,Completed,Early,Short Distance,31/12/2024
2299926,5.92,0,8.34,29,Completed,Late,Long Distance,31/12/2024
2299931,1.2,3,1.89,7,Completed,Late,Short Distance,31/12/2024
2299932,6.5,0,9.5,27,Completed,Early,Long Distance,31/12/2024
2299933,3.53,0,6.45,38,Completed,Late,Long Distance,31/12/2024
2299934,3.32,0,4.64,40,Completed,Late,Short Distance,31/12/2024
2299935,1.2,0,1.75,6,Completed,Early,Short Distance,31/12/2024
2299936,0.62,0,0.89,5,Completed,On Time,Short Distance,31/12/2024
2299937,1.17,0,2.95,8,Completed,On Time,Short Distance,31/12/2024
2299938,0.89,0,1.75,10,Completed,On Time,Short Distance,31/12/2024
2299939,3.74,0,7.09,22,Completed,On Time,Long Distance,31/12/2024
2299940,2.05,0,4.4,15,Completed,On Time,Short Distance,31/12/2024
2299947,2.52,0,3.6,9,Completed,On Time,Short Distance,31/12/2024
2299948,0.57,0,0.8,7,Completed,On Time,Short Distance,31/12/2024
2299949,3.93,29,4.69,13,Completed,Early,Short Distance,31/12/2024
2299950,4.35,0,6.3,0,Cancelled,Unknown,Long Distance,31/12/2024
2299952,3.75,0,7.58,34,Completed,On Time,Long Distance,31/12/2024
2299953,0.78,0,1.88,10,Completed,Early,Short Distance,31/12/2024
2299957,5.79,0,11.77,0,Cancelled,Unknown,Long Distance,Null
2299958,1.87,35,5.05,28,Completed,Late,Long Distance,31/12/2024
2299959,4.7,0,5.43,21,Completed,On Time,Long Distance,31/12/2024
2299960,2.63,0,4.28,48,Completed,On Time,Short Distance,Null
2299961,1.16,0,2.59,19,Completed,Late,Short Distance,31/12/2024
2299962,5.8,0,7,49,Completed,Late,Long Distance,31/12/2024
2299963,4.81,0,6,35,Completed,Late,Long Distance,31/12/2024
2299967,2.44,0,6.94,15,Completed,Late,Long Distance,31/12/2024
2299968,5.25,0,6.66,42,Completed,On Time,Long Distance,31/12/2024
2299969,4.46,0,5.66,19,Completed,On Time,Long Distance,31/12/2024
2299970,2.09,0,7.52,44,Completed,On Time,Long Distance,31/12/2024
2299971,3.21,0,7.38,0,Cancelled,Unknown,Long Distance,31/12/2024
2299972,3.85,0,4.97,0,Completed,On Time,Short Distance,31/12/2024
2299973,1.06,10,3.4,13,Completed,On Time,Short Distance,31/12/2024
2299974,1.09,0,1.94,4,Completed,On Time,Short Distance,Null
2299975,1.99,1,5.06,42,Completed,Late,Long Distance,Null
2299976,0.76,1,5.45,0,Completed,On Time,Long Distance,31/12/2024
2299977,2.65,74,3.71,0,Completed,On Time,Short Distance,31/12/2024
2299978,9.36,0,11.11,42,Completed,On Time,Long Distance,31/12/2024
2299979,3.75,1,7.93,30,Completed,Late,Long Distance,31/12/2024
2299980,1.86,0,4.97,78,Completed,Late,Short Distance,31/12/2024
2299981,2.44,0,4.33,0,Cancelled,Unknown,Short Distance,Null
2299982,0.78,11,2.05,7,Completed,On Time,Short Distance,31/12/2024
2299984,1.47,9,5.35,0,Completed,On Time,Long Distance,31/12/2024
2299985,7.5,0,9.97,90,Completed,Late,Long Distance,Null
2299986,3.59,0,4.38,33,Completed,Late,Short Distance,31/12/2024
2299988,4.24,50,6.89,62,Completed,Late,Long Distance,31/12/2024
2299990,4.2,18,6.68,50,Completed,On Time,Long Distance,31/12/2024
2299992,2.05,3,4.47,12,Completed,Early,Short Distance,31/12/2024
2299996,4.31,0,6.63,25,Completed,On Time,Long Distance,31/12/2024
2299999,1.59,0,2.66,13,Completed,Late,Short Distance,31/12/2024
2300000,0.81,0,1.65,16,Completed,Early,Short Distance,31/12/2024
2300001,2.09,32,2.6,3,Completed,Late,Short Distance,31/12/2024
2300002,1.79,9,2.84,37,Completed,On Time,Short Distance,31/12/2024
2300003,2.41,0,4.68,85,Completed,On Time,Short Distance,31/12/2024
2300006,1.79,8,2.1,25,Completed,Early,Short Distance,31/12/2024
2300009,3.96,1,5.05,0,Completed,Late,Long Distance,31/12/2024
2300011,1.83,0,7.2,42,Completed,Late,Long Distance,31/12/2024
2300012,9.45,0,14.16,0,Cancelled,Unknown,Long Distance,31/12/2024
2300013,2.79,0,4.73,44,Completed,Late,Short Distance,31/12/2024
2300015,1.82,13,2.86,18,Completed,On Time,Short Distance,31/12/2024
2300016,0.36,13,0.64,5,Completed,Early,Short Distance,Null
2300017,3.15,2,4.69,25,Completed,Late,Short Distance,31/12/2024
2300018,1.83,0,2.54,19,Completed,On Time,Short Distance,31/12/2024
2300020,2.02,87,4.06,0,Completed,On Time,Short Distance,31/12/2024
2300022,5.4,23,7.4,13,Completed,Late,Long Distance,31/12/2024
2300023,2.24,0,3.49,9,Completed,On Time,Short Distance,31/12/2024
2300025,4.32,0,7.2,27,Completed,On Time,Long Distance,31/12/2024
2300026,2.06,0,3.86,19,Completed,On Time,Short Distance,31/12/2024
2300027,6.17,0,9.48,18,Completed,Early,Long Distance,31/12/2024
2300029,3.89,0,6.34,16,Completed,On Time,Long Distance,Null
2300030,8.67,0,13.18,81,Completed,Late,Long Distance,31/12/2024
2300031,0.19,0,0.22,0,Completed,Late,Short Distance,31/12/2024
2300032,1.13,0,1.71,10,Completed,On Time,Short Distance,31/12/2024
2300034,5.2,0,7.62,0,Cancelled,Unknown,Long Distance,31/12/2024
2300035,1.62,0,2.77,0,Cancelled,Unknown,Short Distance,Null
2300036,2.07,0,4.21,0,Cancelled,Unknown,Short Distance,31/12/2024
2300037,6.68,0,10.68,37,Completed,On Time,Long Distance,Null
2300038,6.68,0,10.68,0,Cancelled,Unknown,Long Distance,Null
2300040,2.06,0,2.65,42,Completed,On Time,Short Distance,Null
2300041,5.2,0,7.62,95,Completed,On Time,Long Distance,31/12/2024
2300045,4.73,0,6.13,0,Cancelled,Unknown,Long Distance,Null
2300046,5.53,0,6.89,42,Completed,Late,Long Distance,31/12/2024
2300048,3.29,0,5.97,0,Cancelled,Unknown,Long Distance,31/12/2024
2300050,0.46,8,0.92,1,Completed,Early,Short Distance,Null
2300051,2.51,0,6.47,76,Completed,On Time,Long Distance,31/12/2024
2300052,1.24,0,6.01,22,Completed,Late,Long Distance,Null
2300053,4.31,0,7.96,36,Completed,On Time,Long Distance,31/12/2024
2300054,2.91,0,4.34,18,Completed,Early,Short Distance,31/12/2024
2300055,0.88,0,1.45,0,Cancelled,Unknown,Short Distance,31/12/2024
2300056,7.85,40,9.4,63,Completed,On Time,Long Distance,31/12/2024
2300058,2.74,0,4.35,49,Completed,On Time,Short Distance,31/12/2024
2300059,3.13,0,5.18,14,Completed,Late,Long Distance,Null
2300061,2.06,0,2.28,31,Completed,On Time,Short Distance,31/12/2024
2300062,3.45,161,4.76,0,Completed,Late,Short Distance,31/12/2024
2300064,2.2,0,2.48,31,Completed,On Time,Short Distance,31/12/2024
2300065,3.86,0,4.49,23,Completed,Early,Short Distance,31/12/2024
2300066,0.88,1,1.32,9,Completed,Early,Short Distance,31/12/2024
2300067,1.73,0,3.18,13,Completed,Late,Short Distance,31/12/2024
2300068,2.97,0,5.46,16,Completed,On Time,Long Distance,31/12/2024
2300069,2.61,0,5.56,22,Completed,Late,Long Distance,31/12/2024
2300070,1.4,89,4.31,5,Completed,On Time,Short Distance,31/12/2024
2300071,1.46,0,1.85,8,Completed,Late,Short Distance,31/12/2024
2300072,2.33,0,3.32,15,Completed,Early,Short Distance,31/12/2024
2300073,5.7,0,7.04,37,Completed,Late,Long Distance,31/12/2024
2300077,1.86,93,4.07,1,Completed,Early,Short Distance,31/12/2024
2300078,2.52,0,4.27,15,Completed,Late,Short Distance,31/12/2024
2300079,4.64,6,6.12,53,Completed,Late,Long Distance,31/12/2024
2300080,2.07,0,3.11,38,Completed,On Time,Short Distance,31/12/2024
2300081,1.88,1,2.83,15,Completed,Late,Short Distance,31/12/2024
2300082,3.1,5,4.29,20,Completed,Late,Short Distance,31/12/2024
2300083,3.13,15,3.25,24,Completed,Late,Short Distance,31/12/2024
2300085,3.91,0,9.35,0,Cancelled,Unknown,Long Distance,31/12/2024
2300087,0.91,0,2.87,12,Completed,Late,Short Distance,31/12/2024
2300088,1.3,0,3.51,24,Completed,On Time,Short Distance,31/12/2024
2300089,1.43,0,2.25,7,Completed,On Time,Short Distance,Null
2300090,0.61,0,1.23,6,Completed,Early,Short Distance,31/12/2024
2300091,2.18,0,3.88,59,Completed,On Time,Short Distance,31/12/2024
2300094,3.72,0,7.21,10,Completed,On Time,Long Distance,31/12/2024
2300095,2.74,25,5.52,11,Completed,On Time,Long Distance,31/12/2024
2300096,7.62,1,15.01,26,Completed,Late,Long Distance,31/12/2024
2300097,1.31,202,3.34,16,Completed,Late,Short Distance,31/12/2024
2300098,2.96,0,5.68,24,Completed,On Time,Long Distance,31/12/2024
2300100,1.56,0,2.55,18,Completed,Early,Short Distance,31/12/2024
2300101,0.58,169,1.38,9,Completed,Late,Short Distance,31/12/2024
2300102,3.62,0,5.39,49,Completed,On Time,Long Distance,31/12/2024
2300103,3.48,0,4.36,23,Completed,On Time,Short Distance,31/12/2024
2300107,4.49,23,10.66,26,Completed,Late,Long Distance,31/12/2024
2300108,1.37,0,2.43,0,Cancelled,Unknown,Short Distance,31/12/2024
2300110,0.5,89,2.09,0,Completed,On Time,Short Distance,31/12/2024
2300111,2.08,37,4.24,17,Completed,Late,Short Distance,31/12/2024
2300113,3.25,106,7.13,8,Completed,Late,Long Distance,Null
2300115,2.63,0,4.52,17,Completed,On Time,Short Distance,31/12/2024
2300118,0.79,0,1.51,5,Completed,Late,Short Distance,31/12/2024
2300119,1.96,0,4.29,14,Completed,On Time,Short Distance,31/12/2024
2300120,1.28,64,2.41,13,Completed,On Time,Short Distance,31/12/2024
2300121,0.26,0,0.34,5,Completed,On Time,Short Distance,31/12/2024
2300122,1.41,0,1.96,29,Completed,On Time,Short Distance,31/12/2024
2300123,1.12,0,2.76,23,Completed,On Time,Short Distance,31/12/2024
2300124,1.01,0,2.19,11,Completed,On Time,Short Distance,31/12/2024
2300125,1.11,0,2.81,11,Completed,On Time,Short Distance,31/12/2024
2300127,1.89,0,2.35,13,Completed,On Time,Short Distance,31/12/2024
2300129,2.14,13,3.77,11,Completed,On Time,Short Distance,31/12/2024
2300131,4.74,0,5.71,20,Completed,On Time,Long Distance,31/12/2024
2300132,5.69,0,17.91,36,Completed,Late,Long Distance,31/12/2024
2300133,2.32,0,8.88,45,Completed,Late,Long Distance,31/12/2024
2300134,5.85,0,11.47,30,Completed,On Time,Long Distance,31/12/2024
2300135,6.37,0,11.75,63,Completed,On Time,Long Distance,31/12/2024
2300136,5.14,0,10.37,0,Cancelled,Unknown,Long Distance,31/12/2024
2300138,2.25,0,3.26,0,Cancelled,Unknown,Short Distance,31/12/2024
2300139,1.25,69,2.79,15,Completed,Late,Short Distance,31/12/2024
2300140,0.81,0,1.27,0,Completed,Early,Short Distance,31/12/2024
2300141,0.98,0,2.18,0,Completed,Early,Short Distance,Null
2300142,3.47,0,7.72,0,Cancelled,Unknown,Long Distance,31/12/2024
2300143,0.68,17,1.64,30,Completed,On Time,Short Distance,31/12/2024
2300145,2.63,0,4.35,0,Cancelled,Unknown,Short Distance,31/12/2024
2300147,2.68,17,5.71,65,Completed,On Time,Long Distance,Null
2300148,2.04,0,3.98,59,Completed,On Time,Short Distance,31/12/2024
2300149,1.92,24,3.17,22,Completed,Late,Short Distance,31/12/2024
2300150,2.55,0,3.32,15,Completed,Early,Short Distance,31/12/2024
2300151,2.38,0,4.39,22,Completed,On Time,Short Distance,31/12/2024
2300152,3.42,0,3.94,10,Completed,Early,Short Distance,31/12/2024
2300153,5.32,0,5.45,30,Completed,Late,Long Distance,31/12/2024
2300154,2.34,0,3.72,20,Completed,Late,Short Distance,31/12/2024
2300155,1.63,0,3.22,0,Cancelled,Unknown,Short Distance,31/12/2024
2300156,1.21,0,1.62,6,Completed,On Time,Short Distance,31/12/2024
2300158,6.89,0,9.61,23,Completed,On Time,Long Distance,31/12/2024
2300159,2.28,0,3.82,0,Cancelled,Unknown,Short Distance,Null
2300161,2.32,0,3.18,0,Cancelled,Unknown,Short Distance,31/12/2024
2300162,1.42,0,2.14,35,Completed,On Time,Short Distance,31/12/2024
2300163,0.25,1,0.47,2,Completed,On Time,Short Distance,Null
2300164,2.21,9,3.42,38,Completed,On Time,Short Distance,Null
2300166,3.63,0,4.74,16,Completed,On Time,Short Distance,31/12/2024
2300168,1.03,0,1.49,5,Completed,Late,Short Distance,31/12/2024
2300169,3.97,0,5.28,11,Completed,On Time,Long Distance,31/12/2024
2300171,0.42,1,0.57,3,Completed,On Time,Short Distance,31/12/2024
2300172,1.88,0,5.51,15,Completed,On Time,Long Distance,31/12/2024
2300173,4.63,0,5.74,0,Cancelled,Unknown,Long Distance,31/12/2024
2300174,3.96,0,7.28,42,Completed,On Time,Long Distance,31/12/2024
2300178,2.56,0,3.44,29,Completed,On Time,Short Distance,31/12/2024
2300179,2.59,0,3.37,39,Completed,Late,Short Distance,Null
2300180,2.63,0,5.87,14,Completed,Late,Long Distance,31/12/2024
2300182,1.07,5,2.04,10,Completed,Late,Short Distance,31/12/2024
2300183,2.03,1,3.22,12,Completed,On Time,Short Distance,31/12/2024
2300185,3.13,0,4.58,0,Cancelled,Unknown,Short Distance,31/12/2024
2300186,1.56,90,2.33,7,Completed,Late,Short Distance,31/12/2024
2300187,4.2,28,5.1,35,Completed,Late,Long Distance,31/12/2024
2300188,0.34,31,0.69,6,Completed,Late,Short Distance,Null
2300189,2.81,0,4.75,14,Completed,On Time,Short Distance,31/12/2024
2300190,2.41,0,7.09,0,Cancelled,Unknown,Long Distance,31/12/2024
2300192,2.41,0,3.19,12,Completed,Late,Short Distance,31/12/2024
2300193,1.42,5,4.3,112,Completed,Late,Short Distance,31/12/2024
2300196,2.87,0,5.45,0,Cancelled,Unknown,Long Distance,Null
2300197,8.34,7,10.45,23,Completed,On Time,Long Distance,31/12/2024
2300198,2.83,0,3.55,12,Completed,On Time,Short Distance,31/12/2024
2300199,2.84,0,3.38,14,Completed,On Time,Short Distance,Null
2300200,2.39,0,4.57,19,Completed,On Time,Short Distance,31/12/2024
2300202,3.56,0,5.57,36,Completed,Early,Long Distance,31/12/2024
2300203,4.86,0,7.16,0,Cancelled,Unknown,Long Distance,31/12/2024
2300204,1.96,0,4.21,0,Cancelled,Unknown,Short Distance,31/12/2024
2300205,0.72,0,1.28,5,Completed,On Time,Short Distance,31/12/2024
2300206,2.67,173,3.58,40,Completed,Late,Short Distance,Null
2300207,6.06,0,8.59,21,Completed,Late,Long Distance,Null
2300209,0.93,0,2.88,9,Completed,Late,Short Distance,31/12/2024
2300210,2.7,0,6.1,30,Completed,Late,Long Distance,31/12/2024
2300211,1.93,0,4.12,14,Completed,On Time,Short Distance,31/12/2024
2300213,1.62,185,2.5,17,Completed,Late,Short Distance,31/12/2024
2300216,6.8,0,9.68,31,Completed,On Time,Long Distance,31/12/2024
2300217,3.94,0,6.21,35,Completed,On Time,Long Distance,31/12/2024
2300219,4.6,0,5.14,279,Completed,Late,Long Distance,31/12/2024
2300220,4.91,45,9.58,5,Completed,Late,Long Distance,31/12/2024
2300221,2.64,0,6.02,0,Cancelled,Unknown,Long Distance,Null
2300222,2.66,71,4.43,16,Completed,Early,Short Distance,Null
2300223,4.02,0,6.31,31,Completed,On Time,Long Distance,31/12/2024
2300224,0.19,0,0.2,7,Completed,On Time,Short Distance,Null
2300225,0.53,0,0.78,16,Completed,On Time,Short Distance,31/12/2024
2300227,1.98,0,4.61,22,Completed,Late,Short Distance,31/12/2024
2300228,1.51,0,5.13,28,Completed,Late,Long Distance,31/12/2024
2300231,9.06,0,12.66,27,Completed,On Time,Long Distance,31/12/2024
2300232,2.97,0,4.09,47,Completed,On Time,Short Distance,31/12/2024
2300233,2.91,0,4.25,16,Completed,On Time,Short Distance,31/12/2024
2300235,0.37,14,1.06,25,Completed,Late,Short Distance,31/12/2024
2300236,1.92,0,2.46,14,Completed,On Time,Short Distance,31/12/2024
2300238,1.75,0,2.15,7,Completed,Late,Short Distance,Null
2300239,6.66,0,8.71,0,Cancelled,Unknown,Long Distance,31/12/2024
2300241,2.87,11,5.28,24,Completed,On Time,Long Distance,31/12/2024
2300242,1.47,0,3.19,0,Cancelled,Unknown,Short Distance,31/12/2024
2300243,1.85,0,3.01,0,Cancelled,Unknown,Short Distance,Null
2300244,1.12,0,1.39,0,Cancelled,Unknown,Short Distance,31/12/2024
2300246,1.13,0,2.25,0,Cancelled,Unknown,Short Distance,Null
2300248,8.55,0,12.39,42,Completed,On Time,Long Distance,Null
2300249,2.68,0,5.22,35,Completed,On Time,Long Distance,Null
2300251,4.05,0,5.58,18,Completed,On Time,Long Distance,Null
2300255,1.43,0,4.27,21,Completed,Late,Short Distance,31/12/2024
2300257,3.84,0,6.49,32,Completed,On Time,Long Distance,31/12/2024
2300260,3.98,0,6.21,112,Completed,Late,Long Distance,31/12/2024
2300263,0.69,40,1.58,6,Completed,On Time,Short Distance,31/12/2024
2300265,4.22,30,6,63,Completed,Late,Long Distance,Null
2300267,4.76,0,6.59,14,Completed,On Time,Long Distance,31/12/2024
2300268,2.01,0,2.55,17,Completed,Late,Short Distance,31/12/2024
2300269,3.29,0,5.97,21,Completed,Late,Long Distance,31/12/2024
2300270,2.35,30,5.56,17,Completed,On Time,Long Distance,31/12/2024
2300271,4.86,0,6.09,33,Completed,Late,Long Distance,31/12/2024
2300272,7.5,0,10.14,0,Cancelled,Unknown,Long Distance,31/12/2024
2300274,4.98,0,11.94,0,Cancelled,Unknown,Long Distance,31/12/2024
2300275,2.14,0,3.56,0,Cancelled,Unknown,Short Distance,02/01/2025
2300276,1.25,1,1.84,10,Completed,On Time,Short Distance,Null
2300277,0.62,10,0.89,4,Completed,On Time,Short Distance,Null
2300278,3.11,0,4.52,16,Completed,On Time,Short Distance,Null
2300279,4.13,0,5.96,41,Completed,Late,Long Distance,31/12/2024
2300280,4.88,36,6.91,99,Completed,Late,Long Distance,31/12/2024
2300281,0.76,0,1.1,10,Completed,On Time,Short Distance,31/12/2024
2300282,0.44,0,1.26,22,Completed,On Time,Short Distance,31/12/2024
2300283,3.72,0,5.6,58,Completed,Late,Long Distance,31/12/2024
2300284,8.17,0,11.04,31,Completed,Late,Long Distance,31/12/2024
2300285,2.92,0,4.81,20,Completed,On Time,Short Distance,31/12/2024
2300286,1.12,0,2.04,0,Cancelled,Unknown,Short Distance,31/12/2024
2300287,5.57,71,9.15,17,Completed,On Time,Long Distance,31/12/2024
2300288,2.65,11,4.39,75,Completed,Early,Short Distance,31/12/2024
2300292,4.38,0,6.91,40,Completed,Late,Long Distance,Null
2300293,3.11,0,6.92,21,Completed,Late,Long Distance,31/12/2024
2300294,3.04,0,3.86,0,Cancelled,Unknown,Short Distance,31/12/2024
2300295,1.04,0,1.94,6,Completed,Early,Short Distance,31/12/2024
2300298,4.82,0,6.48,70,Completed,Late,Long Distance,31/12/2024
2300299,2.09,48,3.48,27,Completed,Late,Short Distance,Null
2300300,2.51,0,4.94,51,Completed,Late,Short Distance,31/12/2024
2300301,5.01,0,7.9,0,Cancelled,Unknown,Long Distance,31/12/2024
2300303,3.6,0,8.17,22,Completed,On Time,Long Distance,31/12/2024
2300306,3.76,20,8.22,21,Completed,On Time,Long Distance,31/12/2024
2300308,1.11,0,2.55,0,Cancelled,Unknown,Short Distance,Null
2300309,4.26,15,8.61,9,Completed,Late,Long Distance,31/12/2024
2300311,1.47,0,2.08,8,Completed,On Time,Short Distance,31/12/2024
2300312,1.79,0,3.44,8,Completed,On Time,Short Distance,Null
2300315,2.9,0,3.91,21,Completed,Late,Short Distance,31/12/2024
2300317,2.47,0,3.78,25,Completed,Early,Short Distance,31/12/2024
2300318,5.77,0,6.76,15,Completed,Early,Long Distance,31/12/2024
2300319,2.16,0,4.67,0,Cancelled,Unknown,Short Distance,31/12/2024
2300320,2.49,0,4.52,39,Completed,On Time,Short Distance,31/12/2024
2300322,2.06,0,3.61,5,Completed,Late,Short Distance,31/12/2024
2300323,1.32,2,3.05,6,Completed,Late,Short Distance,Null
2300324,1.12,0,4.21,44,Completed,On Time,Short Distance,31/12/2024
2300325,3.93,0,6.17,15,Completed,On Time,Long Distance,31/12/2024
2300326,4.41,0,9.14,41,Completed,On Time,Long Distance,31/12/2024
2300327,3.15,0,4.31,25,Completed,On Time,Short Distance,31/12/2024
2300328,0.58,0,0.89,2,Completed,On Time,Short Distance,31/12/2024
2300331,1.53,0,3.02,0,Cancelled,Unknown,Short Distance,31/12/2024
2300334,0.55,0,0.63,0,Cancelled,Unknown,Short Distance,31/12/2024
2300336,6.28,84,7.83,4,Completed,Late,Long Distance,31/12/2024
2300337,2.84,0,7.14,28,Completed,Late,Long Distance,Null
2300338,2.49,57,5.05,10,Completed,On Time,Long Distance,Null
2300339,3.54,0,5.64,17,Completed,Late,Long Distance,31/12/2024
2300340,3.24,0,6.58,0,Cancelled,Unknown,Long Distance,31/12/2024
2300343,5.32,0,9.72,67,Completed,Late,Long Distance,31/12/2024
2300344,1.52,1,1.77,12,Completed,On Time,Short Distance,31/12/2024
2300345,3.98,65,5.38,15,Completed,Late,Long Distance,Null
2300346,1.94,79,4.9,7,Completed,Late,Short Distance,31/12/2024
2300347,4.87,15,7.36,44,Completed,Late,Long Distance,31/12/2024
2300348,1.59,0,2.42,0,Cancelled,Unknown,Short Distance,31/12/2024
2300349,3.33,0,4.32,23,Completed,Early,Short Distance,31/12/2024
2300353,2.72,0,6.85,19,Completed,Late,Long Distance,31/12/2024
2300354,1.84,0,5.66,51,Completed,Late,Long Distance,Null
2300355,2.91,0,4.97,11,Completed,Late,Short Distance,31/12/2024
2300356,2.82,0,5.71,66,Completed,Late,Long Distance,31/12/2024
2300357,6.73,0,7.2,51,Completed,On Time,Long Distance,31/12/2024
2300360,8.33,0,11.03,50,Completed,On Time,Long Distance,31/12/2024
2300361,2.61,0,5.45,0,Cancelled,Unknown,Long Distance,31/12/2024
2300362,3.05,0,6.49,16,Completed,On Time,Long Distance,31/12/2024
2300363,3.34,0,5.81,25,Completed,On Time,Long Distance,Null
2300365,4.86,0,7.16,22,Completed,On Time,Long Distance,Null
2300366,3.76,1,6.33,47,Completed,Late,Long Distance,31/12/2024
2300370,4.22,0,4.73,0,Cancelled,Unknown,Short Distance,31/12/2024
2300374,7.1,0,11.4,27,Completed,Early,Long Distance,31/12/2024
2300375,1.41,15,2.7,0,Completed,Late,Short Distance,31/12/2024
2300377,0.47,18,0.66,11,Completed,Late,Short Distance,Null
2300378,1.31,17,2.24,11,Completed,On Time,Short Distance,31/12/2024
2300379,2.59,62,3.23,0,Completed,Late,Short Distance,31/12/2024
2300381,1.3,0,2.01,7,Completed,On Time,Short Distance,31/12/2024
2300382,7.81,0,9.51,59,Completed,Early,Long Distance,31/12/2024
